,ra,dec,redshift,plate,fiberid,PCA_1,PCA_2,PCA_3,class
2789,0.08538318867065722,0.24819408870318171,0.0006473632741952978,0.349705304518664,0.01901901901901902,0.5465589998147713,0.16724638717387805,0.42151198456750205,2
2790,0.0865064445079048,0.2477307664535905,0.0007064425176040798,0.349705304518664,0.017017017017017015,0.37667735023161575,0.26849012360288327,0.4602051344868582,2
2791,0.08677313194771268,0.24594891049266449,0.0008214587813576014,0.5390471512770137,0.91991991991992,0.5545563603159089,0.23965329352260867,0.4242183096375134,2
2792,0.08683226759980299,0.2464624584457064,0.0007778435456819074,0.01976915520628684,0.2082082082082082,0.5548299695638594,0.21597740378924346,0.41961394265658913,2
2793,0.08696018812992806,0.24807764741961585,0.009192629565000101,0.01976915520628684,0.2132132132132132,0.36936795672463796,0.1625605990402613,0.45750124015211024,0
2794,0.08700274182311316,0.24580398733006248,0.0008015136156435413,0.01976915520628684,0.21421421421421422,0.3494927761026987,0.12000691209411105,0.3717424088732837,2
2795,0.08705498760798903,0.24779741585236364,0.009220656865874845,0.01976915520628684,0.2102102102102102,0.32524552934467277,0.24843223708729617,0.5031320074425769,0
2796,0.0871924960141908,0.24820157359684614,0.18585724562814318,0.01976915520628684,0.2162162162162162,0.632497031480931,0.2423958860777366,0.49827843331412164,1
2797,0.08770334152039755,0.2460774068486783,0.024267286073163943,0.01976915520628684,0.2172172172172172,0.45262281286348033,0.17874809018239796,0.4965556940844324,0
2798,0.08798039526715273,0.247100595951937,0.005755616854652937,0.01976915520628684,0.12012012012012012,0.4625366200611394,0.23269219906387814,0.46205893037932266,0
2799,0.08852120159478338,0.2472828720237496,0.000663034635802474,0.5390471512770137,0.977977977977978,0.5525171902631847,0.23227385704695663,0.43396445349151397,2
2800,0.08851682992194781,0.245802133286244,0.016811372676827117,0.01976915520628684,0.13713713713713713,0.34158601271646977,0.2116519172248601,0.5250278434297341,0
2801,0.0888865657847147,0.24786614804062118,0.0006131468987763212,0.01976915520628684,0.09509509509509509,0.5253181657751649,0.28866333413526485,0.3391791071651974,2
2802,0.08882800543606183,0.24597707908077077,0.00942690398166131,0.01976915520628684,0.13113113113113112,0.45749402383300514,0.09182119212310524,0.477273448517183,0
2803,0.08905111713346815,0.24629160694158192,0.2515057061290811,0.01976915520628684,0.09909909909909909,0.624308905404734,0.22313285489691226,0.4909815624981744,1
2804,0.08934489904971664,0.24574600997573087,0.34772518255492,0.01976915520628684,0.09409409409409408,0.6391532535100779,0.2670672980565331,0.5424827526227919,1
2805,0.09098102482006568,0.2460576343492722,0.01247820675788866,0.01976915520628684,0.009009009009009009,0.4278243976533348,0.09023533632857486,0.4352796770908498,0
2806,0.0917412598740085,0.2466931579864889,0.005738884834120068,0.01976915520628684,0.017017017017017015,0.45478990536766006,0.21279886935986328,0.4540578294622736,0
2807,0.09173106970055254,0.24589118352758632,0.0007639017505474371,0.019891944990176817,0.3073073073073073,0.3782707426226659,0.2761136649117391,0.45494257760986984,0
2808,0.09163159920188185,0.2455539108264364,0.2618289801917024,0.01976915520628684,0.011011011011011011,0.614993970729268,0.25159688308945877,0.5191161843459348,1
2809,0.0923082031847564,0.2461488205421608,0.031078291593656063,0.019891944990176817,0.3023023023023023,0.5265752606302427,0.15764614460049306,0.5185731523563151,0
2810,0.09268311187047082,0.2448051114156054,0.015361918704919259,0.019891944990176817,0.2902902902902903,0.37844967625444736,0.16959611059627752,0.4968486710325999,0
2811,0.09341101582116301,0.24501404481202366,0.02251173970912307,0.01976915520628684,0.015015015015015015,0.4310912600619767,0.08459957636989718,0.45588367255163603,0
2812,0.09386039319288741,0.2450374955038614,0.00974591726371614,0.019891944990176817,0.2832832832832833,0.49628984457084796,0.17734851337501956,0.45418318357685894,0
2813,0.0945554810993097,0.24505940814825888,0.007240574811680343,0.019891944990176817,0.2542542542542543,0.2970960545450986,0.17414671093753822,0.4474774444226718,0
2814,0.5824332372690296,0.08890189791117564,0.018199790701441457,0.029101178781925342,0.09309309309309309,0.38909339012996913,0.24514250917878225,0.5104885097115698,0
2815,0.5826073822330409,0.08960233748518412,0.015461551214914361,0.029101178781925342,0.08408408408408408,0.3984602091015686,0.17666410127159965,0.5066867590770366,1
2816,0.5832807239465919,0.08902094547497252,0.004808659147352755,0.029101178781925342,0.04104104104104104,0.19380652666027476,0.3713529700212297,0.5278894720673473,0
2817,0.5836652688758271,0.08879397443443549,0.30216537440926555,0.43774557956777993,0.9179179179179179,0.5425391564042785,0.31534425446559644,0.5210218454700511,1
2818,0.5836451916368426,0.0892314999896255,0.014452154048949697,0.029101178781925342,0.056056056056056056,0.5333598768251308,0.16734082162528058,0.4684199799361527,0
2819,0.5843197362036074,0.08984125037515173,0.3623804915153484,0.02922396856581532,0.2872872872872873,0.5453098201149625,0.24076742691249073,0.5394240379263514,1
2820,0.584873226794512,0.08746869272595616,0.019516250772721195,0.0007367387033398801,0.40440440440440445,0.36196062344410646,0.12675232565954772,0.4443314348798612,0
2821,0.585451511043913,0.08782489659968236,0.00482268866194791,0.0007367387033398801,0.4544544544544545,0.187563754248318,0.24419926975870634,0.48364768382033535,0
2822,0.5850392886165905,0.08975343476520674,0.01893814406574569,0.029101178781925342,0.005005005005005005,0.4681236300562789,0.14592687853155578,0.4746328523381514,0
2823,0.5851250541485099,0.08953662060038056,0.019724705805996827,0.0007367387033398801,0.4464464464464465,0.4966518437409897,0.11836147510274413,0.472948715213655,0
2824,0.5855282007534586,0.08940556982758241,0.01948706072239949,0.0007367387033398801,0.45845845845845845,0.5267698356003638,0.1660919911897099,0.4659738417034451,0
2825,0.5858221050132174,0.08930070886437157,0.01999379924943564,0.0007367387033398801,0.4494494494494495,0.5016296159847335,0.1475905024244134,0.4724310274929478,0
2826,0.5859490446183279,0.08905248346915239,0.019881070410597352,0.0007367387033398801,0.4444444444444445,0.5037585050632586,0.1578933765495964,0.4618200771772256,0
2827,0.5860935148492018,0.0897034978954319,0.02001453463684447,0.0007367387033398801,0.44544544544544545,0.387138097132363,0.12046789467361237,0.4436736183592206,0
2828,0.5864197659256937,0.0870962878694234,0.01880858615505633,0.02922396856581532,0.24724724724724725,0.5053429245417563,0.157363392589149,0.45925293895728714,0
2829,0.5865900565347866,0.08928250372593964,0.01904018232860938,0.0007367387033398801,0.5235235235235235,0.41285312230513255,0.10398144145169039,0.43586863819918437,0
2830,0.5866386958973712,0.0896228363569156,0.019083784499684547,0.0007367387033398801,0.5255255255255256,0.48933694402862127,0.18228921255659786,0.48676136436843287,0
2831,0.5867086090192645,0.08891804870791356,0.018714870042728735,0.5492387033398821,0.3653653653653654,0.34611076541649133,0.1152350015435562,0.435257991750378,0
2832,0.5869507775292419,0.08971758968357725,0.4211252811506233,0.4378683693516699,0.6296296296296297,0.6509801067280019,0.25794036706043744,0.45842591573007435,1
2833,0.5869732917432965,0.0889080389003801,0.01880598256680833,0.0007367387033398801,0.5615615615615616,0.49482599568686664,0.19010891809529315,0.4743209087663898,0
2834,0.588242865511113,0.08960981700853335,0.004890016147581227,0.0007367387033398801,0.6016016016016016,0.2463821975345016,0.22811171087413262,0.4968111021955361,0
2835,0.588316708586794,0.08967694149758045,0.0049492081198288474,0.02922396856581532,0.09409409409409408,0.16186324752812586,0.30617987968901866,0.5235677064776201,0
2836,0.5890394456516227,0.0886348066258511,0.0008070966793604427,0.0008595284872298659,0.32832832832832837,0.42338818076696844,0.2969265270309774,0.45310416172455537,2
2837,0.5885494996705314,0.08896307767777563,0.004824685679457132,0.0007367387033398801,0.6076076076076077,0.42873649025753907,0.2519796662502934,0.47005472794794384,0
2838,0.589297211277015,0.08971938478920138,0.004936856473215739,0.0008595284872298659,0.32132132132132135,0.43492693298981544,0.25671490670446473,0.4758103197179515,0
2839,0.5898674444447366,0.08863481877331461,0.0007742041212492144,0.0008595284872298659,0.3653653653653654,0.2776698359614763,0.3926254211380575,0.443779018465735,2
2840,0.5903056384480168,0.08715168821647618,0.0060949007976121156,0.0008595284872298659,0.3603603603603604,0.3690342942686338,0.2908541487967651,0.4938741173892553,0
2841,0.5901983133851464,0.08854397261471367,0.018929321727646543,0.0008595284872298659,0.3633633633633634,0.5496298491576074,0.17877740128710698,0.4470679652916648,0
2842,0.5902981149752001,0.0891979389422629,0.0008116679830850555,0.0008595284872298659,0.3723723723723724,0.6186151479575641,0.23483506092581627,0.3847528099612528,2
2843,0.5907309466042316,0.08810858217238096,0.017268816599701062,0.0008595284872298659,0.4164164164164164,0.5469561021983871,0.17478722316530715,0.4652302086137435,0
2844,0.5914504380631525,0.08840178046704321,0.0007559696716556703,0.4378683693516699,0.9059059059059059,0.5255148738472266,0.251544884276967,0.44208779485278343,2
2845,0.5911088574358302,0.08968360377259103,0.010244632259656826,0.0008595284872298659,0.4014014014014014,0.5122691622074169,0.1764234287141863,0.468882099465517,0
2846,0.5913003386850565,0.08737587044017571,0.02073836949721951,0.0008595284872298659,0.40740740740740744,0.40089198580663693,0.13205104094125444,0.4455660658649757,0
2847,0.5915321267974072,0.08967434867695544,0.018958132904552946,0.0008595284872298659,0.40940940940940945,0.5232955724392729,0.16874840933460306,0.45667702877346605,0
2848,0.5921786693054941,0.08971218596965543,0.0007920137846884604,0.0293467583497053,0.2922922922922923,0.5789290036431333,0.2360302707837292,0.4295898481978153,2
2849,0.5925948513720241,0.08800250557002091,0.018865476891239588,0.0293467583497053,0.2952952952952953,0.48080817472482507,0.1230719010681789,0.4771349100747572,1
2850,0.5928717431155478,0.08850620654294396,0.01886026971474358,0.0293467583497053,0.2842842842842843,0.486489161317781,0.17821837817870784,0.4767932439791856,0
2851,0.5928960970340242,0.08980287973034554,0.017083709873939784,0.0008595284872298659,0.44844844844844844,0.4974316947409777,0.16046164054121273,0.4735439789217377,0
2852,0.5929293969506384,0.08853030065805782,0.26885101633814557,0.0008595284872298659,0.44544544544544545,0.6959605337024699,0.2855189847382844,0.525968179523236,1
2853,0.5929985200445571,0.08942866206102859,0.024557730806607888,0.0293467583497053,0.2822822822822823,0.5365619858186153,0.1506522835199763,0.48974119530838517,0
2854,0.5940771053411177,0.08713133028508137,0.020498410112957288,0.0293467583497053,0.24924924924924927,0.49908279426004976,0.12238694156008734,0.4813793348650963,0
2855,0.594314091172588,0.08782421306813305,0.013042901719236815,0.0008595284872298659,0.5255255255255256,0.43274075977751914,0.11223712256506559,0.5075781630104643,0
2856,0.5943185519016833,0.08840532210196467,0.3101155571046207,0.0293467583497053,0.24724724724724725,0.6511921787569094,0.25377260651689887,0.5091961696030369,1
2857,0.5945548339907996,0.08950298653296446,0.02467193407893429,0.0293467583497053,0.2522522522522523,0.4783819359916822,0.1866062048324948,0.4844263388563839,0
2858,0.5959840852363907,0.08957833392142966,0.020743688656005756,0.0293467583497053,0.2112112112112112,0.5490553023934666,0.18889278938619986,0.4679831229857965,0
2859,0.5966307908163841,0.08976858395082184,0.018802206897255848,0.0293467583497053,0.13713713713713713,0.37100705346236007,0.1269761234907748,0.45052710361511855,0
2860,0.5966677685586196,0.08845736294488522,0.01386670876922068,0.0293467583497053,0.12912912912912913,0.5213059828533518,0.21999058856570525,0.45280785972565085,0
2861,0.5967229474213028,0.08899211829955156,0.018712581871264896,0.0293467583497053,0.12312312312312312,0.43861586593833984,0.10917449726166316,0.43363070415110816,0
2862,0.5972957774695562,0.08904848505984292,0.0008010832303747315,0.43799115913555986,0.7457457457457458,0.5724551308558823,0.22350492210228906,0.4437283904187267,2
2863,0.5779390420188232,0.07700908208230231,0.013908437103305886,0.0006139489194499012,0.42242242242242245,0.4433882493819422,0.10873222105471736,0.4322644485389685,0
2864,0.5782706352834781,0.07801676301399192,0.016551028782998804,0.0006139489194499012,0.46346346346346345,0.4334505855716424,0.10779585781471528,0.4460777837273685,0
2865,0.5789982530271421,0.07754649543184666,0.05255649486105674,0.0006139489194499012,0.4774774774774775,0.5826661410716516,0.24295503853324113,0.5859349025383197,1
2866,0.5785958153100204,0.07810222564131644,0.01848142056227227,0.0006139489194499012,0.4624624624624625,0.4615261423639443,0.15377214480128032,0.4568206354524462,0
2867,0.5786669839272722,0.07680485704544687,0.018468294371485023,0.0006139489194499012,0.4754754754754755,0.4498355322847678,0.19929211895329701,0.4817312215358458,0
2868,0.578718057098482,0.07728014032609815,0.018681206299912077,0.0006139489194499012,0.4764764764764765,0.4044051738249478,0.1037651094137424,0.43205290459495993,0
2869,0.5787462174793994,0.07644841143990222,0.018945581556188914,0.0006139489194499012,0.4714714714714715,0.4972405934162976,0.1815311112831331,0.46847204233552264,0
2870,0.5788516834433736,0.07589714450342075,0.019079021519606477,0.0006139489194499012,0.4614614614614615,0.39593752225233786,0.1446118439959842,0.48107836075820376,0
2871,0.5788758667696371,0.07651689962376462,0.022568869340858826,0.0006139489194499012,0.4734734734734735,0.4479107216914083,0.11159041935144247,0.45328451225117505,0
2872,0.5790632158084148,0.07682972107707886,0.018432659740360197,0.0006139489194499012,0.4874874874874875,0.4710238169728328,0.14276987956286402,0.4904489975934547,0
2873,0.5790894153683972,0.07707155292948137,0.018798597334767218,0.0006139489194499012,0.4814814814814815,0.4652523990820467,0.22896787033167354,0.49992615156622905,0
2874,0.5791269519881377,0.07580314188459328,0.018385250171416984,0.0007367387033398801,0.35235235235235235,0.5457319321700818,0.17337116341486825,0.46015310929064884,0
2875,0.5792414874415963,0.07776015586894924,0.018625851587476566,0.0007367387033398801,0.35935935935935936,0.5248187821543729,0.1784550402579158,0.48214000411725355,0
2876,0.5793593342046919,0.07647310211992517,0.009469871586425135,0.0006139489194499012,0.4824824824824825,0.4298021447020359,0.1276486608919672,0.49013276301366177,0
2877,0.579716549548961,0.07802212844581827,0.014014183846347915,0.0006139489194499012,0.5025025025025025,0.3603258726339382,0.13746821212072258,0.44837422555560935,0
2878,0.5796690425861939,0.07809776454621414,0.01244883193678807,0.0007367387033398801,0.3533533533533534,0.3687530960429004,0.1561409603444222,0.48523047824621096,0
2879,0.5802030294604261,0.07747128713048596,0.004664562202647662,0.0006139489194499012,0.5035035035035035,0.39455951514106935,0.13186138960706192,0.4905026692370832,0
2880,0.5805123756798055,0.07743297095988418,0.02834469190668777,0.0007367387033398801,0.34634634634634637,0.5645949954631868,0.2134580948361782,0.5426789256693789,1
2881,0.5804427799940022,0.07681576848425593,0.018580136683858935,0.0007367387033398801,0.35735735735735735,0.4449479161843853,0.12242450906287393,0.4513756934576349,0
2882,0.5805398952514589,0.07730527015451248,0.018606480517637122,0.0006139489194499012,0.5085085085085085,0.30792667910070204,0.1500031784181252,0.45145204361190705,0
2883,0.581067535382919,0.07726624599510747,0.0007171362664102342,0.0006139489194499012,0.5485485485485486,0.31050693717794,0.32514860861264555,0.4580109584451962,2
2884,0.5812498090065069,0.07844361422234723,0.2721936877017114,0.0006139489194499012,0.5505505505505506,0.6834777856414249,0.2549880288586022,0.5033956261822471,1
2885,0.5816081286483958,0.07796280886440472,0.018810749279629405,0.0006139489194499012,0.5555555555555556,0.5181106927486718,0.14384335442091245,0.4819997380640417,0
2886,0.5816599787859955,0.0783598410123034,0.012725030656542399,0.0006139489194499012,0.5495495495495496,0.43763485597065277,0.14107825463270557,0.47331929778447046,0
2887,0.5827705994002829,0.07680777782053223,0.004781326136677478,0.0006139489194499012,0.5825825825825826,0.20168600086043237,0.3121533735277504,0.5129025940501557,0
2888,0.5827440883412945,0.07835977643324904,0.004755335047113538,0.0006139489194499012,0.5855855855855856,0.25797910531895984,0.2149950711614028,0.4930317747302887,0
2889,0.5830289246947915,0.07807260207656433,0.014284994351570353,0.0006139489194499012,0.6356356356356356,0.4859266431494286,0.1308897548849986,0.47774474677483625,0
2890,0.5830500876285328,0.07830458569081444,0.014086907011999135,0.0006139489194499012,0.6246246246246246,0.30050528679102595,0.16448432494961912,0.46195419362094486,0
2891,0.5831706405145055,0.07766409829970185,0.021507370547990026,0.0006139489194499012,0.6296296296296297,0.3848651914492789,0.11919575581845579,0.4498365177548419,0
2892,0.5832627001470524,0.07739586079703516,0.0212450333693955,0.0006139489194499012,0.6376376376376377,0.4205094840800035,0.09168450656173616,0.443681177216583,0
2893,0.5836282175137504,0.07807540957452334,0.256209522230474,0.0006139489194499012,0.6256256256256256,0.6826166382878311,0.27650211094651145,0.4873389815815927,1
2894,0.583717523922554,0.07680751508090662,0.01839107138413779,0.0007367387033398801,0.43743743743743746,0.5136191132970332,0.14840343968169667,0.46571088823827594,0
2895,0.5837719198817634,0.0761851366224793,0.018432241673143314,0.0006139489194499012,0.6226226226226227,0.42621785314275434,0.20684827750178947,0.48443846568834686,0
2896,0.5838170575522177,0.07743797052039024,0.000897895279753073,0.4378683693516699,0.5135135135135135,0.46455635808552936,0.29073090781770405,0.44750599770970145,2
2897,0.5843661923025105,0.07578063414975611,0.35541911244278346,0.4378683693516699,0.5375375375375375,0.5632216781853078,0.3364091040812145,0.5892616689725748,1
2898,0.5838586780941237,0.07716723802611426,0.018161545016582615,0.0007367387033398801,0.43443443443443447,0.4799186638062385,0.2019357449311217,0.4877685192880578,0
2899,0.5842426178365989,0.07815549439259489,0.01832254195525593,0.0007367387033398801,0.46346346346346345,0.3901752045773784,0.12597845066957356,0.4383973817249218,0
2900,0.5844151621627699,0.07791026194029829,0.0008226605379689916,0.0007367387033398801,0.46546546546546547,0.37670983271151254,0.2931344098987224,0.4506870284353003,2
2901,0.5843988339944144,0.07753530857838604,0.01874851325545885,0.0007367387033398801,0.47047047047047047,0.4737301900519046,0.1640909256330664,0.48532433633556454,0
2902,0.5848253359003144,0.07752067786491071,0.018870534758015277,0.0007367387033398801,0.4644644644644645,0.5166863198453311,0.1682320100250754,0.4713160617853956,0
2903,0.5849777808223873,0.0783486639119844,0.028439447587943065,0.0007367387033398801,0.4874874874874875,0.4886518528737391,0.14429576595333865,0.49315342739121154,0
2904,0.5851194546867078,0.07705824041870575,0.019009297612962096,0.0007367387033398801,0.4924924924924925,0.473445156333284,0.16601184733691252,0.48675491301563373,0
2905,0.5851954271965087,0.07620439779212952,0.01904991545600245,0.0007367387033398801,0.4944944944944945,0.5338351742140823,0.15339917241687429,0.46672407649524544,0
2906,0.5860041530276143,0.07753562303265865,0.0007454364307988552,0.43774557956777993,0.9969969969969971,0.5213304172261517,0.2525484808539407,0.45195713076532845,2
2907,0.5860404151533277,0.07644610239376448,0.0009504110544939309,0.43774557956777993,1.0,0.544903246271507,0.24888925683573776,0.4392309763491783,2
2908,0.5865396233812298,0.07778405439366787,0.0007541592912968435,0.0007367387033398801,0.5165165165165165,0.4809047701103037,0.21060181869117076,0.43573548436552156,2
2909,0.5865496249928985,0.07699631914279631,0.018671674740641426,0.0007367387033398801,0.5135135135135135,0.5380622459071926,0.14762259927085136,0.48545421426785507,0
2910,0.5868593282289277,0.077127879216264,0.0008933952714199109,0.0007367387033398801,0.5565565565565566,0.49939430505558685,0.19280973231017134,0.44571217516977857,2
2911,0.5872336225847727,0.07600166379554762,0.0009802869963433328,0.4378683693516699,0.6596596596596597,0.5537099204970289,0.2466946928170013,0.43619978296213474,2
2912,0.6109304847690742,0.0708047681234979,0.014916639791508025,0.0012278978388998024,0.2722722722722723,0.37275946916412006,0.1387412590141877,0.45190398686324057,0
2913,0.6114773127643389,0.07070836491968459,0.0007790006960143533,0.2815569744597249,0.07207207207207207,0.42909844659441143,0.2219096703852981,0.43216582096599454,2
2914,0.611631574434109,0.07008427264083163,0.0008556227117373172,0.2815569744597249,0.07007007007007006,0.3863745867356647,0.27074845638244105,0.46709023727672627,2
2915,0.6117093882315542,0.07146277096659791,0.000927205524399629,0.2815569744597249,0.07607607607607607,0.4138189248763218,0.28238215512200865,0.4459772726948339,2
2916,0.6118670320601637,0.07190578973194425,0.0007784034571330909,0.2815569744597249,0.06606606606606606,0.3899138793769391,0.29984168653892573,0.4442484491960817,2
2917,0.6119590343008987,0.07257132306904218,0.000802917127014508,0.26068271119842823,0.07307307307307306,0.24935939925639392,0.22858370997094113,0.37746398254355096,2
2918,0.6120978088892102,0.07048424724798492,0.0007937810518655461,0.26068271119842823,0.07107107107107107,0.3103244858526097,0.2671126377047491,0.41960278140437296,2
2919,0.6118019228308195,0.0712752103152857,0.028358894993832793,0.0011051080550098236,0.02002002002002002,0.4139686060708952,0.0704752030157201,0.4500918864416586,0
2920,0.6121907198995995,0.07055875909928001,0.017707137680145587,0.0011051080550098236,0.03203203203203203,0.4803888498730246,0.21063674496969004,0.4698332436444992,0
2921,0.6123179706079103,0.07280968289771168,0.0008707468532195366,0.26068271119842823,0.06606606606606606,0.46967424738197033,0.2206528536244624,0.42405954233699594,2
2922,0.6125618672051306,0.07161961828499763,0.0009571311117310358,0.26068271119842823,0.024024024024024024,0.45505679258936665,0.20766109459538082,0.4321090000405744,2
2923,0.6125149139743958,0.07035712958849803,0.01460589826795868,0.0012278978388998024,0.23823823823823823,0.460636021595767,0.22216448521762241,0.4799643078400955,0
2924,0.6126212372532964,0.07199264851946541,0.018340819331394066,0.0012278978388998024,0.23423423423423423,0.484793165170685,0.14679893027879873,0.4697690885947114,0
2925,0.6133971440715902,0.07038712703269781,0.0008080638330737871,0.2815569744597249,0.02102102102102102,0.4595985344890379,0.26933229120439156,0.4531665636516103,2
2926,0.6128950120277319,0.07047632653363073,0.0009013949129601205,0.26068271119842823,0.02602602602602603,0.543949841570829,0.17827807703627346,0.4254863810643673,2
2927,0.6133399913263873,0.07279984580600687,0.000784525155666031,0.2815569744597249,0.6386386386386387,0.40047613754308076,0.3220654541761383,0.4527079036903038,2
2928,0.613423747353283,0.07213254654154629,0.0008101271067713985,0.2827848722986247,0.024024024024024024,0.5607568977590235,0.21657451164572772,0.43340009389962364,2
2929,0.6129283127359572,0.07148808571241337,0.010146336071658548,0.0012278978388998024,0.19919919919919918,0.5285405311329057,0.23713012160194233,0.43596708921657745,0
2930,0.613740605171311,0.0723352339908877,0.0007815016338296398,0.2815569744597249,0.030030030030030033,0.4910876404983002,0.167547728120752,0.42155073142455446,2
2931,0.6134540490424883,0.0707830769741645,0.02891555895859947,0.0012278978388998024,0.17717717717717718,0.504080020449463,0.1284847899340471,0.47707907708466596,0
2932,0.6135897711780239,0.07155943118801338,0.007928842230304704,0.0012278978388998024,0.17417417417417416,0.6871844736801177,0.3475016515777891,0.1955834074183299,0
2933,0.6136994441597048,0.07053206552166522,0.026159226866713133,0.0012278978388998024,0.16616616616616617,0.4808486884993703,0.13388280369912395,0.47828422787857156,0
2934,0.6139366401639481,0.07194042426066762,0.021151210873892178,0.0012278978388998024,0.17817817817817816,0.5574902801276853,0.1734057890806238,0.4956147508474163,0
2935,0.6141849816580398,0.07126481675341775,0.0007841145539351631,0.26068271119842823,0.02102102102102102,0.3858823288788277,0.24001570373778716,0.41714143626478445,2
2936,0.6141115446789029,0.07243490793306981,0.02832781990829211,0.0012278978388998024,0.15115115115115116,0.5109770178057361,0.18620494800485607,0.49273321057981123,0
2937,0.6146905053600717,0.07254501894073086,0.02095339415818903,0.0012278978388998024,0.14614614614614613,0.5059971001849514,0.19075438781152337,0.455008988683533,0
2938,0.6149041010596981,0.07260373908945995,0.02077241211345147,0.0012278978388998024,0.14214214214214213,0.4469530525676787,0.1575388147768844,0.47884041248401576,0
2939,0.6155428960689997,0.07097014735763697,0.0009702759662333215,0.0012278978388998024,0.11411411411411411,0.4378134160967755,0.2870243405256463,0.4478185400723065,2
2940,0.6154088521492017,0.07085331333764777,0.02082175897601578,0.0012278978388998024,0.11611611611611611,0.47900487364630273,0.11120013290929597,0.47703106459023503,0
2941,0.6163691497552298,0.0717092483039414,0.028260985144735833,0.0012278978388998024,0.061061061061061066,0.4744638799054642,0.10753902329921095,0.4627173908133848,0
2942,0.6163729384064187,0.07119954115430985,0.02099626471163465,0.0012278978388998024,0.06506506506506506,0.47371007111075153,0.1868032387633935,0.46854047841956825,0
2943,0.6167293593688518,0.07137769237767998,0.0007627259364999517,0.0012278978388998024,0.07207207207207207,0.5460351380323428,0.37380596449616454,0.39113072004288485,2
2944,0.6168571669756395,0.0708146875555261,0.2693512039012029,0.43823673870333985,0.025025025025025023,0.5670111823963843,0.3194059214827495,0.5030034026238875,1
2945,0.6163928529693024,0.0715079310560188,0.007957657139954114,0.0012278978388998024,0.07407407407407407,0.3826764955530584,0.1393874136625906,0.442434588287657,0
2946,0.6164667118772073,0.07068132032366145,0.024320682961891816,0.0013506876227897882,0.30630630630630634,0.4237691340340333,0.0735944828412341,0.4316245615549796,0
2947,0.6164759222734847,0.07274241415415357,0.005641712201767165,0.0012278978388998024,0.07907907907907907,0.367760353257833,0.27453151681917043,0.4813296145062659,0
2948,0.6166161435312587,0.07228784765557869,0.02093196821332374,0.0012278978388998024,0.07807807807807807,0.5469154796246697,0.23977805181314013,0.4664492736814528,0
2949,0.6169526867407287,0.07171949797653389,0.022184098191605495,0.0012278978388998024,0.07007007007007006,0.4415105270558645,0.15235854063661136,0.48634486163145524,0
2950,0.6170573698012289,0.07040245097675513,0.09496756630612037,0.43823673870333985,0.009009009009009009,0.6384291783137521,0.3420947607207907,0.4279775201146633,0
2951,0.6170431243619329,0.07190606149424043,0.025009821976008515,0.0012278978388998024,0.07107107107107107,0.4800999192709553,0.10309202908605104,0.47376153332465504,0
2952,0.6171732763252806,0.07207359463057625,0.01624605061465364,0.0012278978388998024,0.07607607607607607,0.4339945877722554,0.08995256495013709,0.47056956948815576,0
2953,0.6173882332003603,0.07116185818038909,0.01638017553641315,0.0012278978388998024,0.06606606606606606,0.533620109668714,0.16648119011223927,0.4670232006254278,0
2954,0.6174068902888574,0.07217263795978061,0.010910844766219067,0.0012278978388998024,0.07307307307307306,0.5574519597286014,0.19840116098334176,0.45764325287099344,0
2955,0.6180521112020508,0.07122136468123559,0.0007990203299514209,0.0012278978388998024,0.03203203203203203,0.5380462024121061,0.1788771437030954,0.4136069107757815,2
2956,0.6196225997383874,0.07195972322543258,0.015052000251203151,0.0013506876227897882,0.2792792792792793,0.41232878992973543,0.16000474440532758,0.4757104692735806,0
2957,0.620084438772317,0.07149216497404956,0.053434790627098286,0.0013506876227897882,0.2762762762762763,0.5232543623761479,0.3476986146770721,0.5582523699437181,1
2958,0.6200201931907887,0.07224819713075,0.004316864656948698,0.0013506876227897882,0.2742742742742743,0.6072573582850173,0.26900877178897054,0.5068445099315176,0
2959,0.621078312567267,0.07264396622651546,0.007892214689539781,0.0013506876227897882,0.43343343343343343,0.25362975410058386,0.21405420600256397,0.4812591185523246,0
2960,0.6215632765432897,0.07237873277263723,0.46083961374592153,0.4383595284872298,0.23923923923923923,0.6366553949939937,0.2545298505826111,0.46715916115346096,1
2961,0.9448080693992679,0.07746002736518977,0.014292166817260015,0.012033398821218073,0.5545545545545546,0.475030021574156,0.20423080914529804,0.46478573643533294,0
2962,0.9450346823534181,0.07724729163683801,0.0008280308353344433,0.012033398821218073,0.5535535535535536,0.5788644941464978,0.22611018524270593,0.43450953706086687,2
2963,0.946184906880087,0.07738423444347485,0.0007512692150229845,0.010068762278978391,0.3403403403403404,0.4298050734473913,0.3008085578799745,0.3781906765424694,2
2964,0.9477864780300748,0.07839044393586489,0.031113286059355035,0.012033398821218073,0.6266266266266266,0.6089479482712219,0.21101581761218852,0.4797509738705344,0
2965,0.9480313265397596,0.07741748650157071,0.2566985115645076,0.012033398821218073,0.6326326326326327,0.6760726699969533,0.25950132015960387,0.4997436192504803,1
2966,0.9488858367876676,0.07797973203961885,0.0008322563004193752,0.010068762278978391,0.3863863863863864,0.5358961229648713,0.22088087739897558,0.4352969962706771,2
2967,0.9489919142712915,0.07763586081735091,0.014030324227114031,0.010068762278978391,0.3853853853853854,0.5131398772202445,0.15983833530096367,0.5091830810247575,0
2968,0.9510215646124892,0.07834260212478314,0.0007259054129215204,0.010068762278978391,0.46346346346346345,0.3952195203338105,0.1737334376201739,0.40926257194130405,2
